trip_id,stop_id,arrival_time,departure_time,stop_sequence
23-21-1023-58560,127402,16:42:00,16:42:00,20
23-21-1023-58560,126722,16:43:00,16:43:00,21
23-21-1023-58560,127802,16:45:00,16:45:00,22
23-801-2-46980,113301,13:03:00,13:03:00,1
23-801-2-46980,113221,13:04:00,13:04:00,2
23-801-2-46980,113601,13:05:00,13:06:00,3
23-801-2-46980,113521,13:08:00,13:08:00,4
23-801-2-46980,122521,13:09:00,13:09:00,5
23-801-2-46980,123321,13:10:00,13:10:00,6
23-801-2-46980,126021,13:11:00,13:11:00,7
23-801-2-46980,114602,13:13:00,13:14:00,8
23-801-2-46980,116822,13:16:00,13:16:00,9
23-801-2-46980,119322,13:16:30,13:16:30,10
23-801-2-46980,118722,13:18:30,13:18:30,11
23-801-2-46980,115022,13:19:30,13:19:30,12
23-801-2-46980,145722,13:21:30,13:21:30,13
23-801-2-46980,114122,13:22:30,13:22:30,14
23-801-2-46980,114322,13:23:30,13:23:30,15
23-801-2-46980,118522,13:24:30,13:24:30,16
23-801-2-46980,127322,13:25:30,13:25:30,17
23-801-2-46980,126322,13:26:30,13:26:30,18
23-801-2-46980,127622,13:27:30,13:27:30,19
23-801-2-46980,127402,13:29:30,13:29:30,20
23-801-2-46980,126722,13:30:30,13:30:30,21
23-801-2-46980,127802,13:32:30,13:34:30,22
23-801-2-46980,189002,13:37:30,13:37:30,23
23-801-2-46980,188202,13:38:30,13:38:30,24
23-801-2-46980,188601,13:40:30,13:40:30,25
23-802-2-49440,188601,13:44:00,13:44:00,1
23-802-2-49440,188201,13:46:00,13:46:00,2
23-802-2-49440,189001,13:47:00,13:47:00,3
23-802-2-49440,127801,13:49:00,13:51:00,4
23-802-2-49440,126721,13:53:00,13:53:00,5
23-802-2-49440,127401,13:54:00,13:54:00,6
23-802-2-49440,127621,13:56:00,13:56:00,7
23-802-2-49440,126321,13:57:00,13:57:00,8
23-802-2-49440,127321,13:58:00,13:58:00,9
23-802-2-49440,118521,13:59:00,13:59:00,10
23-802-2-49440,114321,14:00:00,14:00:00,11
23-802-2-49440,114121,14:01:00,14:01:00,12
23-802-2-49440,145721,14:02:00,14:02:00,13
23-802-2-49440,115021,14:04:00,14:04:00,14
23-802-2-49440,118721,14:05:00,14:05:00,15
23-802-2-49440,119321,14:06:00,14:06:00,16
23-802-2-49440,116821,14:07:00,14:07:00,17
23-802-2-49440,114601,14:09:00,14:11:00,18
23-802-2-49440,126022,14:13:00,14:13:00,19
23-802-2-49440,123322,14:14:00,14:14:00,20
23-802-2-49440,122522,14:15:00,14:15:00,21
23-802-2-49440,113522,14:16:00,14:16:00,22
23-802-2-49440,113602,14:18:00,14:19:00,23
23-802-2-49440,113222,14:20:00,14:20:00,24
23-802-2-49440,113302,14:21:00,14:21:00,25
23-18-2-52260,127801,14:31:00,14:31:00,1
23-18-2-52260,126721,14:33:00,14:33:00,2
23-18-2-52260,127401,14:34:00,14:34:00,3
23-18-2-52260,127621,14:36:00,14:36:00,4
23-18-2-52260,126321,14:37:00,14:37:00,5
23-18-2-52260,127321,14:38:00,14:38:00,6
23-18-2-52260,118521,14:39:00,14:39:00,7
23-18-2-52260,114321,14:40:00,14:40:00,8
23-18-2-52260,114121,14:41:00,14:41:00,9
23-18-2-52260,145721,14:42:00,14:42:00,10
23-18-2-52260,115021,14:44:00,14:44:00,11
23-18-2-52260,118721,14:45:00,14:45:00,12
23-18-2-52260,119321,14:46:00,14:46:00,13
23-18-2-52260,116821,14:47:00,14:47:00,14
23-18-2-52260,114601,14:49:00,14:51:00,15
23-18-2-52260,126022,14:53:00,14:53:00,16
23-18-2-52260,123322,14:54:00,14:54:00,17
23-18-2-52260,122522,14:55:00,14:55:00,18
23-18-2-52260,113522,14:56:00,14:56:00,19
23-18-2-52260,113603,14:58:00,14:58:00,20
23-801-2-56580,113301,15:43:00,15:43:00,1
23-801-2-56580,113221,15:44:00,15:44:00,2
23-801-2-56580,113601,15:45:00,15:46:00,3
23-801-2-56580,113521,15:48:00,15:48:00,4
23-801-2-56580,122521,15:49:00,15:49:00,5
23-801-2-56580,123321,15:50:00,15:50:00,6
23-801-2-56580,126021,15:51:00,15:51:00,7
23-801-2-56580,114602,15:53:00,15:54:00,8
23-801-2-56580,116822,15:56:00,15:56:00,9
23-801-2-56580,119322,15:56:30,15:56:30,10
23-801-2-56580,118722,15:58:30,15:58:30,11
23-801-2-56580,115022,15:59:30,15:59:30,12
23-801-2-56580,145722,16:01:30,16:01:30,13
23-801-2-56580,114122,16:02:30,16:02:30,14
23-801-2-56580,114322,16:03:30,16:03:30,15
23-801-2-56580,118522,16:04:30,16:04:30,16
23-801-2-56580,127322,16:05:30,16:05:30,17
23-801-2-56580,126322,16:06:30,16:06:30,18
23-801-2-56580,127622,16:07:30,16:07:30,19
23-801-2-56580,127402,16:09:30,16:09:30,20
23-801-2-56580,126722,16:10:30,16:10:30,21
23-801-2-56580,127802,16:12:30,16:14:30,22
23-801-2-56580,189002,16:17:30,16:17:30,23
23-801-2-56580,188202,16:18:30,16:18:30,24
23-801-2-56580,188601,16:20:30,16:20:30,25
23-18-2-47460,127801,13:11:00,13:11:00,1
23-18-2-47460,126721,13:13:00,13:13:00,2
23-18-2-47460,127401,13:14:00,13:14:00,3
23-18-2-47460,127621,13:16:00,13:16:00,4
23-18-2-47460,126321,13:17:00,13:17:00,5
23-18-2-47460,127321,13:18:00,13:18:00,6
23-18-2-47460,118521,13:19:00,13:19:00,7
23-18-2-47460,114321,13:20:00,13:20:00,8
23-18-2-47460,114121,13:21:00,13:21:00,9
23-18-2-47460,145721,13:22:00,13:22:00,10
23-18-2-47460,115021,13:24:00,13:24:00,11
23-18-2-47460,118721,13:25:00,13:25:00,12
23-18-2-47460,119321,13:26:00,13:26:00,13
23-18-2-47460,116821,13:27:00,13:27:00,14
23-18-2-47460,114601,13:29:00,13:31:00,15
23-18-2-47460,126022,13:33:00,13:33:00,16
23-18-2-47460,123322,13:34:00,13:34:00,17
23-18-2-47460,122522,13:35:00,13:35:00,18
23-18-2-47460,113522,13:36:00,13:36:00,19
23-18-2-47460,113603,13:38:00,13:38:00,20
23-21-1023-45360,113301,12:36:00,12:36:00,1
23-21-1023-45360,113221,12:37:00,12:37:00,2
23-21-1023-45360,113601,12:38:00,12:38:00,3
23-21-1023-45360,113521,12:40:00,12:40:00,4
23-21-1023-45360,122521,12:41:00,12:41:00,5
23-21-1023-45360,123321,12:42:00,12:42:00,6
23-21-1023-45360,126021,12:43:00,12:43:00,7
23-21-1023-45360,114602,12:45:00,12:48:00,8
23-21-1023-45360,116822,12:49:00,12:49:00,9
23-21-1023-45360,119322,12:51:00,12:51:00,10
23-21-1023-45360,118722,12:52:00,12:52:00,11
23-21-1023-45360,115022,12:53:00,12:53:00,12
23-21-1023-45360,145722,12:55:00,12:55:00,13
23-21-1023-45360,114122,12:56:00,12:56:00,14
23-21-1023-45360,114322,12:57:00,12:57:00,15
23-21-1023-45360,118522,12:58:00,12:58:00,16
23-21-1023-45360,127322,12:59:00,12:59:00,17
23-21-1023-45360,126322,13:00:00,13:00:00,18
23-21-1023-45360,127622,13:01:00,13:01:00,19
23-21-1023-45360,127402,13:02:00,13:02:00,20
23-21-1023-45360,126722,13:03:00,13:03:00,21
23-21-1023-45360,127802,13:05:00,13:05:00,22
23-802-2-59040,188601,16:24:00,16:24:00,1
23-802-2-59040,188201,16:26:00,16:26:00,2
23-802-2-59040,189001,16:27:00,16:27:00,3
23-802-2-59040,127801,16:29:00,16:31:00,4
23-802-2-59040,126721,16:33:00,16:33:00,5
23-802-2-59040,127401,16:34:00,16:34:00,6
23-802-2-59040,127621,16:36:00,16:36:00,7
23-802-2-59040,126321,16:37:00,16:37:00,8
23-802-2-59040,127321,16:38:00,16:38:00,9
23-802-2-59040,118521,16:39:00,16:39:00,10
23-802-2-59040,114321,16:40:00,16:40:00,11
23-802-2-59040,114121,16:41:00,16:41:00,12
23-802-2-59040,145721,16:42:00,16:42:00,13
23-802-2-59040,115021,16:44:00,16:44:00,14
23-802-2-59040,118721,16:45:00,16:45:00,15
23-802-2-59040,119321,16:46:00,16:46:00,16
23-802-2-59040,116821,16:47:00,16:47:00,17
23-802-2-59040,114601,16:49:00,16:51:00,18
23-802-2-59040,126022,16:53:00,16:53:00,19
23-802-2-59040,123322,16:54:00,16:54:00,20
23-802-2-59040,122522,16:55:00,16:55:00,21
23-802-2-59040,113522,16:56:00,16:56:00,22
23-802-2-59040,113602,16:58:00,16:59:00,23
23-802-2-59040,113222,17:00:00,17:00:00,24
23-802-2-59040,113302,17:01:00,17:01:00,25
23-21-1023-40560,113301,11:16:00,11:16:00,1
23-21-1023-40560,113221,11:17:00,11:17:00,2
23-21-1023-40560,113601,11:18:00,11:18:00,3
23-21-1023-40560,113521,11:20:00,11:20:00,4
23-21-1023-40560,122521,11:21:00,11:21:00,5
23-21-1023-40560,123321,11:22:00,11:22:00,6
23-21-1023-40560,126021,11:23:00,11:23:00,7
23-21-1023-40560,114602,11:25:00,11:28:00,8
23-21-1023-40560,116822,11:29:00,11:29:00,9
23-21-1023-40560,119322,11:31:00,11:31:00,10
23-21-1023-40560,118722,11:32:00,11:32:00,11
23-21-1023-40560,115022,11:33:00,11:33:00,12
23-21-1023-40560,145722,11:35:00,11:35:00,13
23-21-1023-40560,114122,11:36:00,11:36:00,14
23-21-1023-40560,114322,11:37:00,11:37:00,15
23-21-1023-40560,118522,11:38:00,11:38:00,16
23-21-1023-40560,127322,11:39:00,11:39:00,17
23-21-1023-40560,126322,11:40:00,11:40:00,18
23-21-1023-40560,127622,11:41:00,11:41:00,19
23-21-1023-40560,127402,11:42:00,11:42:00,20
23-21-1023-40560,126722,11:43:00,11:43:00,21
23-21-1023-40560,127802,11:45:00,11:45:00,22
23-801-2-66180,113301,18:23:00,18:23:00,1
23-801-2-66180,113221,18:24:00,18:24:00,2
23-801-2-66180,113601,18:25:00,18:26:00,3
23-801-2-66180,113521,18:28:00,18:28:00,4
23-801-2-66180,122521,18:29:00,18:29:00,5
23-801-2-66180,123321,18:30:00,18:30:00,6
23-801-2-66180,126021,18:31:00,18:31:00,7
23-801-2-66180,114602,18:33:00,18:34:00,8
23-801-2-66180,116822,18:36:00,18:36:00,9
23-801-2-66180,119322,18:36:30,18:36:30,10
23-801-2-66180,118722,18:38:30,18:38:30,11
23-801-2-66180,115022,18:39:30,18:39:30,12
23-801-2-66180,145722,18:41:30,18:41:30,13
23-801-2-66180,114122,18:42:30,18:42:30,14
23-801-2-66180,114322,18:43:30,18:43:30,15
23-801-2-66180,118522,18:44:30,18:44:30,16
23-801-2-66180,127322,18:45:30,18:45:30,17
23-801-2-66180,126322,18:46:30,18:46:30,18
23-801-2-66180,127622,18:47:30,18:47:30,19
23-801-2-66180,127402,18:49:30,18:49:30,20
23-801-2-66180,126722,18:50:30,18:50:30,21
23-801-2-66180,127802,18:52:30,18:54:30,22
23-801-2-66180,189002,18:57:30,18:57:30,23
23-801-2-66180,188202,18:58:30,18:58:30,24
23-801-2-66180,188601,19:00:30,19:00:30,25
23-802-2-68640,188601,19:04:00,19:04:00,1
23-802-2-68640,188201,19:06:00,19:06:00,2
23-802-2-68640,189001,19:07:00,19:07:00,3
23-802-2-68640,127801,19:09:00,19:11:00,4
23-802-2-68640,126721,19:13:00,19:13:00,5
23-802-2-68640,127401,19:14:00,19:14:00,6
23-802-2-68640,127621,19:16:00,19:16:00,7
23-802-2-68640,126321,19:17:00,19:17:00,8
23-802-2-68640,127321,19:18:00,19:18:00,9
23-802-2-68640,118521,19:19:00,19:19:00,10
23-802-2-68640,114321,19:20:00,19:20:00,11
23-802-2-68640,114121,19:21:00,19:21:00,12
23-802-2-68640,145721,19:22:00,19:22:00,13
23-802-2-68640,115021,19:24:00,19:24:00,14
23-802-2-68640,118721,19:25:00,19:25:00,15
23-802-2-68640,119321,19:26:00,19:26:00,16
23-802-2-68640,116821,19:27:00,19:27:00,17
23-802-2-68640,114601,19:29:00,19:31:00,18
23-802-2-68640,126022,19:33:00,19:33:00,19
23-802-2-68640,123322,19:34:00,19:34:00,20
23-802-2-68640,122522,19:35:00,19:35:00,21
23-802-2-68640,113522,19:36:00,19:36:00,22
23-802-2-68640,113602,19:38:00,19:39:00,23
23-802-2-68640,113222,19:40:00,19:40:00,24
23-802-2-68640,113302,19:41:00,19:41:00,25
23-801-2-58380,113301,16:13:00,16:13:00,1
23-801-2-58380,113221,16:14:00,16:14:00,2
23-801-2-58380,113601,16:15:00,16:16:00,3
23-801-2-58380,113521,16:18:00,16:18:00,4
23-801-2-58380,122521,16:19:00,16:19:00,5
23-801-2-58380,123321,16:20:00,16:20:00,6
23-801-2-58380,126021,16:21:00,16:21:00,7
23-801-2-58380,114602,16:23:00,16:24:00,8
23-801-2-58380,116822,16:26:00,16:26:00,9
23-801-2-58380,119322,16:26:30,16:26:30,10
23-801-2-58380,118722,16:28:30,16:28:30,11
23-801-2-58380,115022,16:29:30,16:29:30,12
23-801-2-58380,145722,16:31:30,16:31:30,13
23-801-2-58380,114122,16:32:30,16:32:30,14
23-801-2-58380,114322,16:33:30,16:33:30,15
23-801-2-58380,118522,16:34:30,16:34:30,16
23-801-2-58380,127322,16:35:30,16:35:30,17
23-801-2-58380,126322,16:36:30,16:36:30,18
23-801-2-58380,127622,16:37:30,16:37:30,19
23-801-2-58380,127402,16:39:30,16:39:30,20
23-801-2-58380,126722,16:40:30,16:40:30,21
23-801-2-58380,127802,16:42:30,16:44:30,22
23-801-2-58380,189002,16:47:30,16:47:30,23
23-801-2-58380,188202,16:48:30,16:48:30,24
23-801-2-58380,188601,16:50:30,16:50:30,25
23-801-2-22980,113301,06:23:00,06:23:00,1
23-801-2-22980,113221,06:24:00,06:24:00,2
23-801-2-22980,113601,06:25:00,06:26:00,3
23-801-2-22980,113521,06:28:00,06:28:00,4
23-801-2-22980,122521,06:29:00,06:29:00,5
23-801-2-22980,123321,06:30:00,06:30:00,6
23-801-2-22980,126021,06:31:00,06:31:00,7
23-801-2-22980,114602,06:33:00,06:34:00,8
23-801-2-22980,116822,06:36:00,06:36:00,9
23-801-2-22980,119322,06:36:30,06:36:30,10
23-801-2-22980,118722,06:38:30,06:38:30,11
23-801-2-22980,115022,06:39:30,06:39:30,12
23-801-2-22980,145722,06:41:30,06:41:30,13
23-801-2-22980,114122,06:42:30,06:42:30,14
23-801-2-22980,114322,06:43:30,06:43:30,15
23-801-2-22980,118522,06:44:30,06:44:30,16
23-801-2-22980,127322,06:45:30,06:45:30,17
23-801-2-22980,126322,06:46:30,06:46:30,18
23-801-2-22980,127622,06:47:30,06:47:30,19
23-801-2-22980,127402,06:49:30,06:49:30,20
23-801-2-22980,126722,06:50:30,06:50:30,21
23-801-2-22980,127802,06:52:30,06:54:30,22
23-801-2-22980,189002,06:57:30,06:57:30,23
23-801-2-22980,188202,06:58:30,06:58:30,24
23-801-2-22980,188601,07:00:30,07:00:30,25
23-18-2-76260,127801,21:11:00,21:11:00,1
23-18-2-76260,126721,21:13:00,21:13:00,2
23-18-2-76260,127401,21:14:00,21:14:00,3
23-18-2-76260,127621,21:16:00,21:16:00,4
23-18-2-76260,126321,21:17:00,21:17:00,5
23-18-2-76260,127321,21:18:00,21:18:00,6
23-18-2-76260,118521,21:19:00,21:19:00,7
23-18-2-76260,114321,21:20:00,21:20:00,8
23-18-2-76260,114121,21:21:00,21:21:00,9
23-18-2-76260,145721,21:22:00,21:22:00,10
23-18-2-76260,115021,21:24:00,21:24:00,11
23-18-2-76260,118721,21:25:00,21:25:00,12
23-18-2-76260,119321,21:26:00,21:26:00,13
23-18-2-76260,116821,21:27:00,21:27:00,14
23-18-2-76260,114601,21:29:00,21:31:00,15
23-18-2-76260,126022,21:33:00,21:33:00,16
23-18-2-76260,123322,21:34:00,21:34:00,17
23-18-2-76260,122522,21:35:00,21:35:00,18
23-18-2-76260,113522,21:36:00,21:36:00,19
23-18-2-76260,113603,21:38:00,21:38:00,20
23-21-1023-74160,113301,20:36:00,20:36:00,1
23-21-1023-74160,113221,20:37:00,20:37:00,2
23-21-1023-74160,113601,20:38:00,20:38:00,3
23-21-1023-74160,113521,20:40:00,20:40:00,4
23-21-1023-74160,122521,20:41:00,20:41:00,5
23-21-1023-74160,123321,20:42:00,20:42:00,6
23-21-1023-74160,126021,20:43:00,20:43:00,7
23-21-1023-74160,114602,20:45:00,20:48:00,8
23-21-1023-74160,116822,20:49:00,20:49:00,9
23-21-1023-74160,119322,20:51:00,20:51:00,10
23-21-1023-74160,118722,20:52:00,20:52:00,11
23-21-1023-74160,115022,20:53:00,20:53:00,12
23-21-1023-74160,145722,20:55:00,20:55:00,13
23-21-1023-74160,114122,20:56:00,20:56:00,14
23-21-1023-74160,114322,20:57:00,20:57:00,15
23-21-1023-74160,118522,20:58:00,20:58:00,16
23-21-1023-74160,127322,20:59:00,20:59:00,17
23-21-1023-74160,126322,21:00:00,21:00:00,18
23-21-1023-74160,127622,21:01:00,21:01:00,19
23-21-1023-74160,127402,21:02:00,21:02:00,20
23-21-1023-74160,126722,21:03:00,21:03:00,21
23-21-1023-74160,127802,21:05:00,21:05:00,22
23-802-2-25440,188601,07:04:00,07:04:00,1
23-802-2-25440,188201,07:06:00,07:06:00,2
23-802-2-25440,189001,07:07:00,07:07:00,3
23-802-2-25440,127801,07:09:00,07:11:00,4
23-802-2-25440,126721,07:13:00,07:13:00,5
23-802-2-25440,127401,07:14:00,07:14:00,6
23-802-2-25440,127621,07:16:00,07:16:00,7
23-802-2-25440,126321,07:17:00,07:17:00,8
23-802-2-25440,127321,07:18:00,07:18:00,9
23-802-2-25440,118521,07:19:00,07:19:00,10
23-802-2-25440,114321,07:20:00,07:20:00,11
23-802-2-25440,114121,07:21:00,07:21:00,12
23-802-2-25440,145721,07:22:00,07:22:00,13
23-802-2-25440,115021,07:24:00,07:24:00,14
23-802-2-25440,118721,07:25:00,07:25:00,15
23-802-2-25440,119321,07:26:00,07:26:00,16
23-802-2-25440,116821,07:27:00,07:27:00,17
23-802-2-25440,114601,07:29:00,07:31:00,18
23-802-2-25440,126022,07:33:00,07:33:00,19
23-802-2-25440,123322,07:34:00,07:34:00,20
23-802-2-25440,122522,07:35:00,07:35:00,21
23-802-2-25440,113522,07:36:00,07:36:00,22
23-802-2-25440,113602,07:38:00,07:39:00,23
23-802-2-25440,113222,07:40:00,07:40:00,24
23-802-2-25440,113302,07:41:00,07:41:00,25
23-21-1023-69360,113301,19:16:00,19:16:00,1
23-21-1023-69360,113221,19:17:00,19:17:00,2
23-21-1023-69360,113601,19:18:00,19:18:00,3
23-21-1023-69360,113521,19:20:00,19:20:00,4
23-21-1023-69360,122521,19:21:00,19:21:00,5
23-21-1023-69360,123321,19:22:00,19:22:00,6
23-21-1023-69360,126021,19:23:00,19:23:00,7
23-21-1023-69360,114602,19:25:00,19:28:00,8
23-21-1023-69360,116822,19:29:00,19:29:00,9
23-21-1023-69360,119322,19:31:00,19:31:00,10
23-21-1023-69360,118722,19:32:00,19:32:00,11
23-21-1023-69360,115022,19:33:00,19:33:00,12
23-21-1023-69360,145722,19:35:00,19:35:00,13
23-21-1023-69360,114122,19:36:00,19:36:00,14
23-21-1023-69360,114322,19:37:00,19:37:00,15
23-21-1023-69360,118522,19:38:00,19:38:00,16
23-21-1023-69360,127322,19:39:00,19:39:00,17
23-21-1023-69360,126322,19:40:00,19:40:00,18
23-21-1023-69360,127622,19:41:00,19:41:00,19
23-21-1023-69360,127402,19:42:00,19:42:00,20
23-21-1023-69360,126722,19:43:00,19:43:00,21
23-21-1023-69360,127802,19:45:00,19:45:00,22
23-801-2-28380,113301,07:53:00,07:53:00,1
23-801-2-28380,113221,07:54:00,07:54:00,2
23-801-2-28380,113601,07:55:00,07:56:00,3
23-801-2-28380,113521,07:58:00,07:58:00,4
23-801-2-28380,122521,07:59:00,07:59:00,5
23-801-2-28380,123321,08:00:00,08:00:00,6
23-801-2-28380,126021,08:01:00,08:01:00,7
23-801-2-28380,114602,08:03:00,08:04:00,8
23-801-2-28380,116822,08:06:00,08:06:00,9
23-801-2-28380,119322,08:06:30,08:06:30,10
23-801-2-28380,118722,08:08:30,08:08:30,11
23-801-2-28380,115022,08:09:30,08:09:30,12
23-801-2-28380,145722,08:11:30,08:11:30,13
23-801-2-28380,114122,08:12:30,08:12:30,14
23-801-2-28380,114322,08:13:30,08:13:30,15
23-801-2-28380,118522,08:14:30,08:14:30,16
23-801-2-28380,127322,08:15:30,08:15:30,17
23-801-2-28380,126322,08:16:30,08:16:30,18
23-801-2-28380,127622,08:17:30,08:17:30,19
23-801-2-28380,127402,08:19:30,08:19:30,20
23-801-2-28380,126722,08:20:30,08:20:30,21
23-801-2-28380,127802,08:22:30,08:24:30,22
23-801-2-28380,189002,08:27:30,08:27:30,23
23-801-2-28380,188202,08:28:30,08:28:30,24
23-801-2-28380,188601,08:30:30,08:30:30,25
23-802-2-30840,188601,08:34:00,08:34:00,1
23-802-2-30840,188201,08:36:00,08:36:00,2
23-802-2-30840,189001,08:37:00,08:37:00,3
23-802-2-30840,127801,08:39:00,08:41:00,4
23-802-2-30840,126721,08:43:00,08:43:00,5
23-802-2-30840,127401,08:44:00,08:44:00,6
23-802-2-30840,127621,08:46:00,08:46:00,7
23-802-2-30840,126321,08:47:00,08:47:00,8
23-802-2-30840,127321,08:48:00,08:48:00,9
23-802-2-30840,118521,08:49:00,08:49:00,10
23-802-2-30840,114321,08:50:00,08:50:00,11
23-802-2-30840,114121,08:51:00,08:51:00,12
23-802-2-30840,145721,08:52:00,08:52:00,13
23-802-2-30840,115021,08:54:00,08:54:00,14
23-802-2-30840,118721,08:55:00,08:55:00,15
23-802-2-30840,119321,08:56:00,08:56:00,16
23-802-2-30840,116821,08:57:00,08:57:00,17
23-802-2-30840,114601,08:59:00,09:01:00,18
23-802-2-30840,126022,09:03:00,09:03:00,19
23-802-2-30840,123322,09:04:00,09:04:00,20
23-802-2-30840,122522,09:05:00,09:05:00,21
23-802-2-30840,113522,09:06:00,09:06:00,22
23-802-2-30840,113602,09:08:00,09:09:00,23
23-802-2-30840,113222,09:10:00,09:10:00,24
23-802-2-30840,113302,09:11:00,09:11:00,25
23-18-2-63060,127801,17:31:00,17:31:00,1
23-18-2-63060,126721,17:33:00,17:33:00,2
23-18-2-63060,127401,17:34:00,17:34:00,3
23-18-2-63060,127621,17:36:00,17:36:00,4
23-18-2-63060,126321,17:37:00,17:37:00,5
23-18-2-63060,127321,17:38:00,17:38:00,6
23-18-2-63060,118521,17:39:00,17:39:00,7
23-18-2-63060,114321,17:40:00,17:40:00,8
23-18-2-63060,114121,17:41:00,17:41:00,9
23-18-2-63060,145721,17:42:00,17:42:00,10
23-18-2-63060,115021,17:44:00,17:44:00,11
23-18-2-63060,118721,17:45:00,17:45:00,12
23-18-2-63060,119321,17:46:00,17:46:00,13
23-18-2-63060,116821,17:47:00,17:47:00,14
23-18-2-63060,114601,17:49:00,17:51:00,15
23-18-2-63060,126022,17:53:00,17:53:00,16
23-18-2-63060,123322,17:54:00,17:54:00,17
23-18-2-63060,122522,17:55:00,17:55:00,18
23-18-2-63060,113522,17:56:00,17:56:00,19
23-18-2-63060,113603,17:58:00,17:58:00,20
23-801-2-37980,113301,10:33:00,10:33:00,1
23-801-2-37980,113221,10:34:00,10:34:00,2
23-801-2-37980,113601,10:35:00,10:36:00,3
23-801-2-37980,113521,10:38:00,10:38:00,4
23-801-2-37980,122521,10:39:00,10:39:00,5
23-801-2-37980,123321,10:40:00,10:40:00,6
23-801-2-37980,126021,10:41:00,10:41:00,7
23-801-2-37980,114602,10:43:00,10:44:00,8
23-801-2-37980,116822,10:46:00,10:46:00,9
23-801-2-37980,119322,10:46:30,10:46:30,10
23-801-2-37980,118722,10:48:30,10:48:30,11
23-801-2-37980,115022,10:49:30,10:49:30,12
23-801-2-37980,145722,10:51:30,10:51:30,13
23-801-2-37980,114122,10:52:30,10:52:30,14
23-801-2-37980,114322,10:53:30,10:53:30,15
23-801-2-37980,118522,10:54:30,10:54:30,16
23-801-2-37980,127322,10:55:30,10:55:30,17
23-801-2-37980,126322,10:56:30,10:56:30,18
23-801-2-37980,127622,10:57:30,10:57:30,19
23-801-2-37980,127402,10:59:30,10:59:30,20
23-801-2-37980,126722,11:00:30,11:00:30,21
23-801-2-37980,127802,11:02:30,11:04:30,22
23-801-2-37980,189002,11:07:30,11:07:30,23
23-801-2-37980,188202,11:08:30,11:08:30,24
23-801-2-37980,188601,11:10:30,11:10:30,25
23-18-2-58260,127801,16:11:00,16:11:00,1
23-18-2-58260,126721,16:13:00,16:13:00,2
23-18-2-58260,127401,16:14:00,16:14:00,3
23-18-2-58260,127621,16:16:00,16:16:00,4
23-18-2-58260,126321,16:17:00,16:17:00,5
23-18-2-58260,127321,16:18:00,16:18:00,6
23-18-2-58260,118521,16:19:00,16:19:00,7
23-18-2-58260,114321,16:20:00,16:20:00,8
23-18-2-58260,114121,16:21:00,16:21:00,9
23-18-2-58260,145721,16:22:00,16:22:00,10
23-18-2-58260,115021,16:24:00,16:24:00,11
23-18-2-58260,118721,16:25:00,16:25:00,12
23-18-2-58260,119321,16:26:00,16:26:00,13
23-18-2-58260,116821,16:27:00,16:27:00,14
23-18-2-58260,114601,16:29:00,16:31:00,15
23-18-2-58260,126022,16:33:00,16:33:00,16
23-18-2-58260,123322,16:34:00,16:34:00,17
23-18-2-58260,122522,16:35:00,16:35:00,18
23-18-2-58260,113522,16:36:00,16:36:00,19
23-18-2-58260,113603,16:38:00,16:38:00,20
23-21-1023-56160,113301,15:36:00,15:36:00,1
23-21-1023-56160,113221,15:37:00,15:37:00,2
23-21-1023-56160,113601,15:38:00,15:38:00,3
23-21-1023-56160,113521,15:40:00,15:40:00,4
23-21-1023-56160,122521,15:41:00,15:41:00,5
23-21-1023-56160,123321,15:42:00,15:42:00,6
23-21-1023-56160,126021,15:43:00,15:43:00,7
23-21-1023-56160,114602,15:45:00,15:48:00,8
23-21-1023-56160,116822,15:49:00,15:49:00,9
23-21-1023-56160,119322,15:51:00,15:51:00,10
23-21-1023-56160,118722,15:52:00,15:52:00,11
23-21-1023-56160,115022,15:53:00,15:53:00,12
23-21-1023-56160,145722,15:55:00,15:55:00,13
23-21-1023-56160,114122,15:56:00,15:56:00,14
23-21-1023-56160,114322,15:57:00,15:57:00,15
23-21-1023-56160,118522,15:58:00,15:58:00,16
23-21-1023-56160,127322,15:59:00,15:59:00,17
23-21-1023-56160,126322,16:00:00,16:00:00,18
23-21-1023-56160,127622,16:01:00,16:01:00,19
23-21-1023-56160,127402,16:02:00,16:02:00,20
23-21-1023-56160,126722,16:03:00,16:03:00,21
23-21-1023-56160,127802,16:05:00,16:05:00,22
23-802-2-40440,188601,11:14:00,11:14:00,1
23-802-2-40440,188201,11:16:00,11:16:00,2
23-802-2-40440,189001,11:17:00,11:17:00,3
23-802-2-40440,127801,11:19:00,11:21:00,4
23-802-2-40440,126721,11:23:00,11:23:00,5
23-802-2-40440,127401,11:24:00,11:24:00,6
23-802-2-40440,127621,11:26:00,11:26:00,7
23-802-2-40440,126321,11:27:00,11:27:00,8
23-802-2-40440,127321,11:28:00,11:28:00,9
23-802-2-40440,118521,11:29:00,11:29:00,10
23-802-2-40440,114321,11:30:00,11:30:00,11
23-802-2-40440,114121,11:31:00,11:31:00,12
23-802-2-40440,145721,11:32:00,11:32:00,13
23-802-2-40440,115021,11:34:00,11:34:00,14
23-802-2-40440,118721,11:35:00,11:35:00,15
23-802-2-40440,119321,11:36:00,11:36:00,16
23-802-2-40440,116821,11:37:00,11:37:00,17
23-802-2-40440,114601,11:39:00,11:41:00,18
23-802-2-40440,126022,11:43:00,11:43:00,19
23-802-2-40440,123322,11:44:00,11:44:00,20
